TRANSACTION_ID,TRANSACTION_GROUP_ID,STORE_ID,PRODUCT_ID,PURCHASE_DATE,QUANTITY,TOTAL_VALUE
40775,40774,80,19.0,2024-08-20,14,8.12
40776,40776,80,108.0,2024-06-06,19,18.62
40777,40776,80,20.0,2024-06-06,18,34.379999999999995
40778,40776,80,113.0,2024-06-06,15,15.3
40779,40776,80,115.0,2024-06-06,16,16.8
40780,40780,80,103.0,2024-01-09,30,64.5
40781,40780,80,14.0,2024-01-09,4,4.36
40782,40782,80,106.0,2024-07-31,15,12.9
40783,40782,80,4.0,2024-07-31,18,36.9
40784,40782,80,17.0,2024-07-31,20,28.4
40785,40782,80,127.0,2024-07-31,3,1.53
40786,40786,80,10.0,2024-01-04,30,70.19999999999999
40787,40786,80,23.0,2024-01-04,26,39.78
40788,40786,80,125.0,2024-01-04,27,21.6
40789,40789,80,6.0,2023-12-09,21,18.69
40790,40789,80,19.0,2023-12-09,2,1.16
40791,40789,80,119.0,2023-12-09,30,42.3
40792,40789,80,103.0,2023-12-09,22,47.3
40793,40789,80,14.0,2023-12-09,26,28.340000000000003
40794,40794,80,16.0,2023-12-17,7,10.29
40795,40794,80,2.0,2023-12-17,2,4.18
40796,40794,80,24.0,2023-12-17,10,10.3
40797,40794,80,13.0,2023-12-17,19,28.31
40798,40798,80,6.0,2024-02-05,23,20.47
40799,40798,80,15.0,2024-02-05,11,8.91
40800,40798,80,110.0,2024-02-05,22,28.380000000000003
40801,40801,80,121.0,2024-03-04,16,26.88
40802,40801,80,110.0,2024-03-04,9,11.61
40803,40801,80,107.0,2024-03-04,2,4.7
40804,40801,80,120.0,2024-03-04,8,15.2
40805,40801,80,7.0,2024-03-04,20,10.4
40806,40806,80,110.0,2023-12-28,14,18.060000000000002
40807,40806,80,19.0,2023-12-28,23,13.34
40808,40806,80,106.0,2023-12-28,12,10.32
40809,40806,80,7.0,2023-12-28,23,11.96
40810,40806,80,111.0,2023-12-28,5,6.550000000000001
40811,40811,80,107.0,2024-06-01,16,37.6
40812,40811,80,125.0,2024-06-01,23,18.400000000000002
40813,40811,80,18.0,2024-06-01,13,7.67
40814,40811,80,114.0,2024-06-01,9,21.24
40815,40811,80,110.0,2024-06-01,23,29.67
40816,40816,80,8.0,2024-02-21,6,10.5
40817,40816,80,16.0,2024-02-21,2,2.94
40818,40816,80,20.0,2024-02-21,29,55.39
40819,40819,80,107.0,2023-12-06,30,70.5
40820,40819,80,108.0,2023-12-06,7,6.859999999999999
40821,40819,80,4.0,2023-12-06,8,16.4
40822,40819,80,124.0,2023-12-06,19,44.839999999999996
40823,40823,80,3.0,2023-10-18,16,17.76
40824,40823,80,20.0,2023-10-18,19,36.29
40825,40823,80,5.0,2023-10-18,17,29.92
40826,40823,80,4.0,2023-10-18,29,59.449999999999996
40827,40823,80,120.0,2023-10-18,15,28.5
40828,40828,80,21.0,2024-07-28,21,48.09
40829,40828,80,11.0,2024-07-28,18,31.5
40830,40828,80,102.0,2024-07-28,4,7.72
40831,40828,80,107.0,2024-07-28,2,4.7
40832,40832,80,109.0,2024-02-18,22,42.239999999999995
40833,40832,80,4.0,2024-02-18,13,26.65
40834,40834,80,11.0,2024-01-16,6,10.5
40835,40834,80,128.0,2024-01-16,9,11.700000000000001
40836,40834,80,21.0,2024-01-16,10,22.9
40837,40837,80,114.0,2024-02-29,27,63.72
40838,40837,80,9.0,2024-02-29,8,14.16
40839,40837,80,124.0,2024-02-29,23,54.279999999999994
40840,40837,80,13.0,2024-02-29,13,19.37
40841,40837,80,122.0,2024-02-29,2,1.96
40842,40842,80,6.0,2024-04-03,3,2.67
40843,40842,80,18.0,2024-04-03,26,15.34
40844,40844,80,2.0,2023-10-23,25,52.25
40845,40844,80,121.0,2023-10-23,1,1.68
40846,40846,80,20.0,2023-10-30,11,21.009999999999998
40847,40846,80,126.0,2023-10-30,23,54.050000000000004
40848,40846,80,123.0,2023-10-30,24,25.200000000000003
40849,40846,80,2.0,2023-10-30,18,37.62
40850,40850,80,105.0,2023-12-08,25,43.5
40851,40850,80,103.0,2023-12-08,17,36.55
40852,40850,80,101.0,2023-12-08,10,8.8
40853,40850,80,122.0,2023-12-08,25,24.5
40854,40854,80,116.0,2023-12-24,26,13.26
40855,40854,80,102.0,2023-12-24,18,34.74
40856,40854,80,24.0,2023-12-24,22,22.66
40857,40857,80,127.0,2024-03-24,21,10.71
40858,40857,80,109.0,2024-03-24,30,57.599999999999994
40859,40857,80,103.0,2024-03-24,23,49.449999999999996
40860,40860,80,1.0,2023-11-01,30,58.8
40861,40860,80,4.0,2023-11-01,17,34.849999999999994
40862,40860,80,11.0,2023-11-01,12,21.0
40863,40860,80,102.0,2023-11-01,26,50.18
40864,40860,80,125.0,2023-11-01,8,6.4
40865,40865,80,107.0,2023-11-08,3,7.050000000000001
40866,40865,80,103.0,2023-11-08,6,12.899999999999999
40867,40865,80,106.0,2023-11-08,14,12.04
40868,40865,80,9.0,2023-11-08,14,24.78
40869,40865,80,7.0,2023-11-08,16,8.32
40870,40870,80,102.0,2024-03-03,22,42.46
40871,40870,80,123.0,2024-03-03,13,13.65
40872,40870,80,10.0,2024-03-03,21,49.14
40873,40870,80,115.0,2024-03-03,19,19.95
40874,40874,80,10.0,2024-09-14,5,11.7
40875,40874,80,122.0,2024-09-14,15,14.7
40876,40874,80,3.0,2024-09-14,21,23.310000000000002
40877,40874,80,12.0,2024-09-14,25,42.5
40878,40878,80,5.0,2024-02-18,10,17.6
40879,40878,80,122.0,2024-02-18,18,17.64
40880,40878,80,115.0,2024-02-18,1,1.05
40881,40878,80,127.0,2024-02-18,22,11.22
40882,40878,80,7.0,2024-02-18,14,7.28
40883,40883,80,15.0,2024-01-29,14,11.34
40884,40883,80,19.0,2024-01-29,7,4.06
40885,40883,80,118.0,2024-01-29,18,29.52
40886,40883,80,24.0,2024-01-29,21,21.63
40887,40883,80,107.0,2024-01-29,9,21.150000000000002
40888,40888,80,9.0,2023-10-30,24,42.480000000000004
40889,40888,80,102.0,2023-10-30,19,36.67
40890,40888,80,104.0,2023-10-30,25,26.75
40891,40891,80,24.0,2023-10-07,29,29.87
40892,40891,80,8.0,2023-10-07,6,10.5
40893,40891,80,4.0,2023-10-07,13,26.65
40894,40891,80,109.0,2023-10-07,14,26.88
40895,40891,80,21.0,2023-10-07,8,18.32
40896,40896,80,22.0,2024-08-14,9,19.26
40897,40896,80,115.0,2024-08-14,10,10.5
40898,40898,80,20.0,2024-07-15,28,53.48
40899,40898,80,7.0,2024-07-15,3,1.56
40900,40898,80,11.0,2024-07-15,24,42.0
40901,40898,80,126.0,2024-07-15,27,63.45
40902,40902,80,108.0,2024-07-13,17,16.66
40903,40902,80,11.0,2024-07-13,23,40.25
40904,40902,80,117.0,2024-07-13,27,23.76
40905,40902,80,21.0,2024-07-13,30,68.7
40906,40906,80,22.0,2023-09-26,24,51.36
40907,40906,80,2.0,2023-09-26,23,48.06999999999999
40908,40906,80,106.0,2023-09-26,21,18.06
40909,40906,80,9.0,2023-09-26,1,1.77
40910,40906,80,5.0,2023-09-26,12,21.12
40911,40911,80,115.0,2024-08-06,25,26.25
40912,40911,80,2.0,2024-08-06,28,58.519999999999996
40913,40913,80,23.0,2024-01-17,15,22.95
40914,40913,80,10.0,2024-01-17,27,63.17999999999999
40915,40913,80,11.0,2024-01-17,18,31.5
40916,40913,80,17.0,2024-01-17,10,14.2
40917,40917,80,9.0,2024-02-27,20,35.4
40918,40917,80,128.0,2024-02-27,29,37.7
40919,40917,80,14.0,2024-02-27,9,9.81
40920,40917,80,102.0,2024-02-27,9,17.37
40921,40917,80,22.0,2024-02-27,29,62.06
40922,40922,80,109.0,2024-04-06,7,13.44
40923,40922,80,9.0,2024-04-06,28,49.56
40924,40922,80,120.0,2024-04-06,20,38.0
40925,40925,80,118.0,2024-08-14,25,41.0
40926,40925,80,23.0,2024-08-14,27,41.31
40927,40925,80,114.0,2024-08-14,24,56.64
40928,40928,80,119.0,2024-02-21,7,9.87
40929,40928,80,18.0,2024-02-21,4,2.36
40930,40928,80,11.0,2024-02-21,1,1.75
40931,40928,80,110.0,2024-02-21,3,3.87
40932,40932,80,24.0,2024-05-06,18,18.54
40933,40932,80,10.0,2024-05-06,7,16.38
40934,40934,80,113.0,2024-04-21,5,5.1
40935,40934,80,120.0,2024-04-21,15,28.5
40936,40934,80,11.0,2024-04-21,7,12.25
40937,40937,80,111.0,2024-07-14,21,27.51
40938,40937,80,11.0,2024-07-14,14,24.5
40939,40937,80,122.0,2024-07-14,6,5.88
40940,40940,80,20.0,2024-03-10,28,53.48
40941,40940,80,122.0,2024-03-10,20,19.6
40942,40942,80,115.0,2024-07-30,1,1.05
40943,40942,80,1.0,2024-07-30,16,31.36
40944,40942,80,112.0,2024-07-30,4,8.28
40945,40942,80,24.0,2024-07-30,30,30.900000000000002
40946,40942,80,107.0,2024-07-30,26,61.1
40947,40947,80,128.0,2024-01-15,19,24.7
40948,40947,80,121.0,2024-01-15,5,8.4
40949,40947,80,3.0,2024-01-15,4,4.44
40950,40950,80,20.0,2024-07-29,30,57.3
40951,40950,80,121.0,2024-07-29,27,45.36
40952,40952,80,22.0,2023-11-20,25,53.5
40953,40952,80,104.0,2023-11-20,21,22.470000000000002
40954,40952,80,128.0,2023-11-20,19,24.7
40955,40955,80,116.0,2024-07-10,24,12.24
40956,40955,80,12.0,2024-07-10,25,42.5
40957,40955,80,118.0,2024-07-10,4,6.56
40958,40955,80,111.0,2024-07-10,9,11.790000000000001
40959,40959,80,112.0,2024-09-20,22,45.54
40960,40959,80,110.0,2024-09-20,22,28.380000000000003
40961,40959,80,101.0,2024-09-20,13,11.44
40962,40959,80,105.0,2024-09-20,21,36.54
40963,40959,80,6.0,2024-09-20,3,2.67
40964,40964,80,123.0,2024-06-27,9,9.450000000000001
40965,40964,80,13.0,2024-06-27,5,7.45
40966,40964,80,106.0,2024-06-27,20,17.2
40967,40964,80,2.0,2024-06-27,26,54.339999999999996
40968,40964,80,20.0,2024-06-27,2,3.82
40969,40969,80,4.0,2024-06-26,22,45.099999999999994
40970,40969,80,120.0,2024-06-26,10,19.0
40971,40969,80,107.0,2024-06-26,25,58.75
40972,40969,80,14.0,2024-06-26,7,7.630000000000001
40973,40973,80,122.0,2024-03-18,24,23.52
40974,40973,80,128.0,2024-03-18,19,24.7
40975,40975,80,109.0,2023-12-19,18,34.56
40976,40975,80,105.0,2023-12-19,4,6.96
40977,40975,80,125.0,2023-12-19,20,16.0
40978,40975,80,110.0,2023-12-19,8,10.32
40979,40975,80,6.0,2023-12-19,19,16.91
40980,40980,80,110.0,2024-07-15,22,28.380000000000003
40981,40980,80,111.0,2024-07-15,12,15.72
40982,40980,80,16.0,2024-07-15,8,11.76
40983,40980,80,127.0,2024-07-15,13,6.63
40984,40984,80,113.0,2024-02-14,27,27.54
40985,40984,80,15.0,2024-02-14,11,8.91
40986,40984,80,111.0,2024-02-14,27,35.370000000000005
40987,40984,80,17.0,2024-02-14,1,1.42
40988,40988,80,123.0,2023-10-02,30,31.5
40989,40988,80,12.0,2023-10-02,4,6.8
40990,40988,80,101.0,2023-10-02,30,26.4
40991,40988,80,1.0,2023-10-02,24,47.04
40992,40992,80,124.0,2024-02-08,2,4.72
40993,40992,80,23.0,2024-02-08,12,18.36
40994,40992,80,7.0,2024-02-08,19,9.88
40995,40992,80,103.0,2024-02-08,27,58.05
40996,40996,422,10.0,2024-07-15,17,39.78
40997,40996,422,21.0,2024-07-15,6,13.74
40998,40996,422,107.0,2024-07-15,9,21.150000000000002
40999,40996,422,110.0,2024-07-15,4,5.16
41000,40996,422,108.0,2024-07-15,13,12.74
41001,41001,422,118.0,2024-01-11,27,44.279999999999994
41002,41001,422,124.0,2024-01-11,4,9.44
41003,41003,422,20.0,2024-02-25,19,36.29
41004,41003,422,115.0,2024-02-25,15,15.75
41005,41003,422,1.0,2024-02-25,24,47.04
41006,41003,422,10.0,2024-02-25,25,58.5
41007,41007,422,13.0,2024-04-18,15,22.35
41008,41007,422,5.0,2024-04-18,21,36.96
41009,41007,422,120.0,2024-04-18,13,24.7
41010,41007,422,127.0,2024-04-18,17,8.67
41011,41007,422,10.0,2024-04-18,17,39.78
41012,41012,422,117.0,2023-09-30,25,22.0
41013,41012,422,18.0,2023-09-30,11,6.489999999999999
41014,41012,422,3.0,2023-09-30,2,2.22
41015,41012,422,5.0,2023-09-30,21,36.96
41016,41016,422,120.0,2023-12-02,6,11.399999999999999
41017,41016,422,9.0,2023-12-02,26,46.02
41018,41016,422,2.0,2023-12-02,3,6.27
41019,41016,422,3.0,2023-12-02,6,6.66
41020,41020,422,6.0,2024-07-09,23,20.47
41021,41020,422,4.0,2024-07-09,21,43.05
41022,41022,422,115.0,2023-10-07,27,28.35
41023,41022,422,113.0,2023-10-07,21,21.42
41024,41022,422,4.0,2023-10-07,17,34.849999999999994
41025,41022,422,112.0,2023-10-07,14,28.979999999999997
41026,41026,422,16.0,2024-02-28,9,13.23
41027,41026,422,6.0,2024-02-28,27,24.03
41028,41028,422,22.0,2023-10-10,17,36.38
41029,41028,422,116.0,2023-10-10,7,3.5700000000000003
41030,41028,422,7.0,2023-10-10,20,10.4
41031,41028,422,14.0,2023-10-10,30,32.7
41032,41032,422,11.0,2024-04-10,22,38.5
41033,41032,422,7.0,2024-04-10,9,4.68
41034,41032,422,119.0,2024-04-10,17,23.97
41035,41032,422,121.0,2024-04-10,1,1.68
41036,41032,422,1.0,2024-04-10,6,11.76
41037,41037,422,106.0,2024-01-09,23,19.78
41038,41037,422,112.0,2024-01-09,11,22.77
41039,41037,422,10.0,2024-01-09,20,46.8
41040,41037,422,13.0,2024-01-09,27,40.23
41041,41041,422,21.0,2024-06-14,11,25.19
41042,41041,422,103.0,2024-06-14,15,32.25
41043,41041,422,106.0,2024-06-14,11,9.459999999999999
41044,41041,422,113.0,2024-06-14,26,26.52
41045,41045,422,24.0,2024-05-15,23,23.69
41046,41045,422,102.0,2024-05-15,13,25.09
41047,41045,422,108.0,2024-05-15,3,2.94
41048,41045,422,125.0,2024-05-15,13,10.4
41049,41045,422,106.0,2024-05-15,3,2.58
41050,41050,422,118.0,2024-05-06,27,44.279999999999994
41051,41050,422,23.0,2024-05-06,8,12.24
41052,41050,422,14.0,2024-05-06,17,18.53
41053,41050,422,121.0,2024-05-06,30,50.4
41054,41054,422,109.0,2024-06-14,6,11.52
41055,41054,422,3.0,2024-06-14,7,7.7700000000000005
41056,41054,422,113.0,2024-06-14,27,27.54
41057,41054,422,121.0,2024-06-14,5,8.4
41058,41054,422,22.0,2024-06-14,3,6.42
41059,41059,422,118.0,2024-05-20,3,4.92
41060,41059,422,104.0,2024-05-20,21,22.470000000000002
41061,41059,422,1.0,2024-05-20,20,39.2
41062,41059,422,12.0,2024-05-20,29,49.3
41063,41063,422,107.0,2023-10-15,25,58.75
41064,41063,422,126.0,2023-10-15,11,25.85
41065,41065,422,107.0,2023-12-18,13,30.55
41066,41065,422,115.0,2023-12-18,29,30.450000000000003
41067,41065,422,113.0,2023-12-18,4,4.08
41068,41068,422,20.0,2024-03-14,20,38.199999999999996
41069,41068,422,125.0,2024-03-14,28,22.400000000000002
41070,41068,422,110.0,2024-03-14,3,3.87
41071,41071,422,123.0,2024-04-07,5,5.25
41072,41071,422,105.0,2024-04-07,29,50.46
41073,41071,422,9.0,2024-04-07,1,1.77
41074,41071,422,108.0,2024-04-07,21,20.58
41075,41075,422,6.0,2023-11-03,14,12.46
41076,41075,422,126.0,2023-11-03,16,37.6
41077,41077,422,109.0,2023-10-25,22,42.239999999999995
41078,41077,422,7.0,2023-10-25,3,1.56
41079,41077,422,3.0,2023-10-25,24,26.64
41080,41077,422,18.0,2023-10-25,2,1.18
41081,41077,422,1.0,2023-10-25,6,11.76
41082,41082,422,112.0,2024-09-20,26,53.81999999999999
41083,41082,422,114.0,2024-09-20,24,56.64
41084,41082,422,122.0,2024-09-20,15,14.7
41085,41082,422,6.0,2024-09-20,15,13.35
41086,41082,422,101.0,2024-09-20,3,2.64
41087,41087,422,14.0,2024-08-15,16,17.44
41088,41087,422,24.0,2024-08-15,19,19.57
41089,41087,422,20.0,2024-08-15,13,24.83
41090,41090,422,120.0,2023-12-30,23,43.699999999999996
41091,41090,422,106.0,2023-12-30,14,12.04
41092,41090,422,126.0,2023-12-30,8,18.8
41093,41090,422,1.0,2023-12-30,17,33.32
41094,41094,422,11.0,2023-12-21,17,29.75
41095,41094,422,103.0,2023-12-21,1,2.15
41096,41094,422,17.0,2023-12-21,16,22.72
41097,41094,422,10.0,2023-12-21,4,9.36
41098,41098,422,125.0,2024-02-21,20,16.0
41099,41098,422,109.0,2024-02-21,7,13.44
41100,41098,422,24.0,2024-02-21,8,8.24
41101,41101,422,115.0,2024-01-08,3,3.1500000000000004
41102,41101,422,110.0,2024-01-08,15,19.35
41103,41101,422,111.0,2024-01-08,13,17.03
41104,41101,422,10.0,2024-01-08,1,2.34
41105,41105,422,101.0,2024-01-06,2,1.76
41106,41105,422,119.0,2024-01-06,14,19.74
41107,41105,422,13.0,2024-01-06,30,44.7
41108,41105,422,126.0,2024-01-06,2,4.7
41109,41105,422,114.0,2024-01-06,19,44.839999999999996
41110,41110,422,117.0,2023-11-13,17,14.96
41111,41110,422,102.0,2023-11-13,10,19.3
41112,41110,422,110.0,2023-11-13,23,29.67
41113,41110,422,12.0,2023-11-13,27,45.9
41114,41114,422,123.0,2024-09-10,19,19.95
41115,41114,422,117.0,2024-09-10,9,7.92
41116,41114,422,112.0,2024-09-10,22,45.54
41117,41117,422,15.0,2024-07-06,27,21.87
41118,41117,422,8.0,2024-07-06,13,22.75
41119,41117,422,110.0,2024-07-06,30,38.7
41120,41117,422,11.0,2024-07-06,3,5.25
41121,41117,422,109.0,2024-07-06,15,28.799999999999997
41122,41122,422,8.0,2024-01-05,22,38.5
41123,41122,422,18.0,2024-01-05,1,0.59
41124,41122,422,122.0,2024-01-05,6,5.88
41125,41125,422,125.0,2024-05-19,5,4.0
41126,41125,422,114.0,2024-05-19,10,23.599999999999998
41127,41125,422,118.0,2024-05-19,16,26.24
41128,41128,422,2.0,2024-01-19,25,52.25
41129,41128,422,110.0,2024-01-19,12,15.48
41130,41128,422,108.0,2024-01-19,13,12.74
41131,41128,422,115.0,2024-01-19,30,31.5
41132,41128,422,8.0,2024-01-19,28,49.0
41133,41133,422,103.0,2024-08-13,30,64.5
41134,41133,422,124.0,2024-08-13,29,68.44
41135,41135,422,14.0,2024-06-23,30,32.7
41136,41135,422,122.0,2024-06-23,23,22.54
41137,41137,422,4.0,2023-10-22,8,16.4
41138,41137,422,20.0,2023-10-22,23,43.93
41139,41137,422,21.0,2023-10-22,27,61.83
41140,41137,422,6.0,2023-10-22,27,24.03
41141,41141,422,120.0,2024-01-21,12,22.799999999999997
41142,41141,422,2.0,2024-01-21,3,6.27
41143,41141,422,117.0,2024-01-21,19,16.72
41144,41144,422,124.0,2024-03-31,3,7.08
41145,41144,422,119.0,2024-03-31,16,22.56
41146,41144,422,20.0,2024-03-31,7,13.37
41147,41147,422,2.0,2023-10-23,19,39.709999999999994
41148,41147,422,119.0,2023-10-23,2,2.82
41149,41147,422,11.0,2023-10-23,13,22.75
41150,41147,422,107.0,2023-10-23,3,7.050000000000001
41151,41151,422,22.0,2024-03-11,22,47.080000000000005
41152,41151,422,9.0,2024-03-11,5,8.85
41153,41151,422,21.0,2024-03-11,7,16.03
41154,41151,422,20.0,2024-03-11,30,57.3
41155,41155,422,15.0,2024-02-08,1,0.81
41156,41155,422,16.0,2024-02-08,18,26.46
41157,41155,422,4.0,2024-02-08,23,47.15
41158,41155,422,108.0,2024-02-08,24,23.52
41159,41155,422,19.0,2024-02-08,24,13.919999999999998
41160,41160,422,124.0,2023-12-06,13,30.68
41161,41160,422,103.0,2023-12-06,14,30.099999999999998
41162,41160,422,125.0,2023-12-06,10,8.0
41163,41160,422,120.0,2023-12-06,21,39.9
41164,41164,422,6.0,2024-08-11,2,1.78
41165,41164,422,106.0,2024-08-11,24,20.64
41166,41164,422,127.0,2024-08-11,2,1.02
41167,41164,422,112.0,2024-08-11,11,22.77
41168,41164,422,21.0,2024-08-11,30,68.7
41169,41169,422,12.0,2023-10-16,29,49.3
41170,41169,422,19.0,2023-10-16,26,15.079999999999998
41171,41171,422,7.0,2024-05-29,4,2.08
41172,41171,422,104.0,2024-05-29,7,7.49
41173,41171,422,9.0,2024-05-29,16,28.32
41174,41171,422,124.0,2024-05-29,17,40.12
41175,41171,422,16.0,2024-05-29,21,30.87
41176,41176,422,104.0,2023-12-07,13,13.91
41177,41176,422,120.0,2023-12-07,6,11.399999999999999
41178,41176,422,15.0,2023-12-07,20,16.200000000000003
41179,41176,422,9.0,2023-12-07,29,51.33
41180,41180,422,121.0,2023-09-29,24,40.32
41181,41180,422,12.0,2023-09-29,19,32.3
41182,41180,422,1.0,2023-09-29,14,27.439999999999998
41183,41183,422,128.0,2024-02-22,9,11.700000000000001
41184,41183,422,112.0,2024-02-22,13,26.909999999999997
41185,41183,422,102.0,2024-02-22,1,1.93
41186,41183,422,6.0,2024-02-22,1,0.89
41187,41187,422,109.0,2024-01-21,5,9.6
41188,41187,422,2.0,2024-01-21,9,18.81
41189,41189,422,2.0,2024-01-11,11,22.99
41190,41189,422,24.0,2024-01-11,14,14.42
41191,41189,422,122.0,2024-01-11,16,15.68
41192,41189,422,128.0,2024-01-11,25,32.5
41193,41189,422,3.0,2024-01-11,18,19.98
41194,41194,422,116.0,2024-07-24,17,8.67
41195,41194,422,102.0,2024-07-24,16,30.88
41196,41194,422,104.0,2024-07-24,15,16.05
41197,41194,422,24.0,2024-07-24,11,11.33
41198,41194,422,123.0,2024-07-24,14,14.700000000000001
41199,41199,422,19.0,2024-01-14,5,2.9
41200,41199,422,104.0,2024-01-14,12,12.84
41201,41199,422,1.0,2024-01-14,22,43.12
41202,41199,422,127.0,2024-01-14,1,0.51
41203,41199,422,106.0,2024-01-14,10,8.6
41204,41204,422,112.0,2024-03-31,22,45.54
41205,41204,422,4.0,2024-03-31,24,49.199999999999996
41206,41204,422,8.0,2024-03-31,25,43.75
41207,41204,422,18.0,2024-03-31,9,5.31
41208,41204,422,102.0,2024-03-31,27,52.11
41209,41209,422,124.0,2023-10-10,27,63.72
41210,41209,422,11.0,2023-10-10,28,49.0
41211,41209,422,115.0,2023-10-10,17,17.85
41212,41209,422,101.0,2023-10-10,29,25.52
41213,41213,422,2.0,2024-01-13,23,48.06999999999999
41214,41213,422,105.0,2024-01-13,28,48.72
41215,41213,422,24.0,2024-01-13,23,23.69
41216,41216,422,7.0,2024-07-08,10,5.2
41217,41216,422,116.0,2024-07-08,5,2.55
41218,41218,422,9.0,2024-05-31,26,46.02
41219,41218,422,1.0,2024-05-31,17,33.32
41220,41218,422,125.0,2024-05-31,2,1.6
41221,41218,422,4.0,2024-05-31,1,2.05
41222,41222,422,107.0,2023-10-10,7,16.45
41223,41222,422,18.0,2023-10-10,6,3.54
41224,41224,422,113.0,2023-10-30,15,15.3
41225,41224,422,114.0,2023-10-30,6,14.16
41226,41224,422,7.0,2023-10-30,24,12.48
41227,41224,422,121.0,2023-10-30,25,42.0
41228,41228,422,123.0,2024-05-27,29,30.450000000000003
41229,41228,422,23.0,2024-05-27,5,7.65
41230,41228,422,22.0,2024-05-27,29,62.06
41231,41228,422,113.0,2024-05-27,2,2.04
41232,41228,422,11.0,2024-05-27,16,28.0
41233,41233,422,117.0,2024-03-09,26,22.88
41234,41233,422,120.0,2024-03-09,17,32.3
41235,41233,422,13.0,2024-03-09,18,26.82
41236,41233,422,119.0,2024-03-09,7,9.87
41237,41233,422,10.0,2024-03-09,10,23.4
41238,41238,422,2.0,2024-04-27,17,35.53
41239,41238,422,111.0,2024-04-27,3,3.93
41240,41238,422,7.0,2024-04-27,19,9.88
41241,41241,422,14.0,2024-02-08,15,16.35
41242,41241,422,123.0,2024-02-08,25,26.25
41243,41241,422,116.0,2024-02-08,17,8.67
41244,41241,422,128.0,2024-02-08,16,20.8
41245,41245,422,16.0,2024-03-19,29,42.63
41246,41245,422,124.0,2024-03-19,2,4.72
41247,41245,422,13.0,2024-03-19,23,34.27
41248,41245,422,107.0,2024-03-19,29,68.15
41249,41249,422,120.0,2024-05-07,7,13.299999999999999
41250,41249,422,16.0,2024-05-07,25,36.75
41251,41249,422,127.0,2024-05-07,6,3.06
41252,41249,422,115.0,2024-05-07,30,31.5
41253,41253,422,7.0,2024-02-05,27,14.040000000000001
41254,41253,422,115.0,2024-02-05,16,16.8
41255,41253,422,19.0,2024-02-05,25,14.499999999999998
41256,41253,422,113.0,2024-02-05,4,4.08
41257,41257,422,128.0,2024-02-11,11,14.3
41258,41257,422,5.0,2024-02-11,29,51.04
41259,41259,422,123.0,2024-09-10,21,22.05
41260,41259,422,124.0,2024-09-10,30,70.8
41261,41261,101,20.0,2023-11-25,7,13.37
41262,41261,101,8.0,2023-11-25,3,5.25
41263,41263,101,21.0,2024-02-13,7,16.03
41264,41263,101,18.0,2024-02-13,28,16.52
41265,41265,101,10.0,2024-07-02,15,35.099999999999994
41266,41265,101,104.0,2024-07-02,28,29.96
41267,41267,101,17.0,2023-10-30,26,36.92
41268,41267,101,1.0,2023-10-30,21,41.16
41269,41267,101,105.0,2023-10-30,22,38.28
41270,41270,101,15.0,2023-12-30,3,2.43
41271,41270,101,119.0,2023-12-30,24,33.839999999999996
41272,41270,101,9.0,2023-12-30,29,51.33
41273,41273,101,4.0,2023-12-31,13,26.65
41274,41273,101,119.0,2023-12-31,17,23.97
41275,41273,101,1.0,2023-12-31,5,9.8
41276,41273,101,17.0,2023-12-31,6,8.52
41277,41273,101,104.0,2023-12-31,5,5.3500000000000005
41278,41278,101,108.0,2024-08-18,2,1.96
41279,41278,101,17.0,2024-08-18,26,36.92
41280,41278,101,117.0,2024-08-18,10,8.8
41281,41278,101,14.0,2024-08-18,21,22.89
41282,41282,101,116.0,2024-02-19,30,15.3
41283,41282,101,103.0,2024-02-19,21,45.15
41284,41282,101,119.0,2024-02-19,8,11.28
41285,41282,101,16.0,2024-02-19,14,20.58
41286,41282,101,113.0,2024-02-19,30,30.6
41287,41287,101,127.0,2024-01-05,20,10.2
41288,41287,101,10.0,2024-01-05,18,42.12
41289,41289,101,113.0,2023-12-21,17,17.34
41290,41289,101,102.0,2023-12-21,30,57.9
41291,41289,101,4.0,2023-12-21,29,59.449999999999996
41292,41289,101,104.0,2023-12-21,16,17.12
41293,41293,101,119.0,2023-12-29,13,18.33
41294,41293,101,8.0,2023-12-29,22,38.5
41295,41293,101,123.0,2023-12-29,9,9.450000000000001
41296,41293,101,4.0,2023-12-29,13,26.65
41297,41297,101,103.0,2024-02-08,29,62.349999999999994
41298,41297,101,18.0,2024-02-08,22,12.979999999999999
41299,41297,101,110.0,2024-02-08,28,36.120000000000005
41300,41297,101,111.0,2024-02-08,15,19.650000000000002
41301,41301,101,9.0,2024-02-19,5,8.85
41302,41301,101,104.0,2024-02-19,7,7.49
41303,41301,101,22.0,2024-02-19,19,40.660000000000004
41304,41301,101,115.0,2024-02-19,17,17.85
41305,41301,101,102.0,2024-02-19,15,28.95
41306,41306,101,104.0,2024-09-18,26,27.82
41307,41306,101,101.0,2024-09-18,20,17.6
41308,41308,101,24.0,2023-09-28,29,29.87
41309,41308,101,118.0,2023-09-28,21,34.44
41310,41308,101,6.0,2023-09-28,24,21.36
41311,41308,101,13.0,2023-09-28,29,43.21
41312,41312,101,9.0,2023-10-01,23,40.71
41313,41312,101,104.0,2023-10-01,24,25.68
41314,41312,101,12.0,2023-10-01,19,32.3
41315,41312,101,22.0,2023-10-01,16,34.24
41316,41312,101,121.0,2023-10-01,12,20.16
41317,41317,101,106.0,2024-07-04,23,19.78
